Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Tranche d’âge (product.metafields.shopify.age-group),Options de fixation (product.metafields.shopify.attachment-options),Conception du bracelet (product.metafields.shopify.bracelet-design),Couleur (product.metafields.shopify.color-pattern),Conception de boucle d’oreille (product.metafields.shopify.earring-design),Tissu (product.metafields.shopify.fabric),Couleur de l’encre (product.metafields.shopify.ink-color),Matériau du bijou (product.metafields.shopify.jewelry-material),Type de bijoux (product.metafields.shopify.jewelry-type),Matériel (product.metafields.shopify.material),Couleur du stylo (product.metafields.shopify.pen-color),Conception de la pointe du stylo (product.metafields.shopify.pen-tip-design),Sexe cible (product.metafields.shopify.target-gender),Parfum des lingettes (product.metafields.shopify.wipe-fragrance),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mini-serviettes-visage-en-eponge-bambou-et-coton,Mini serviettes visage en éponge bambou et coton,"<p><span>Ces mini-serviettes visage sont parfaites pour une routine beauté douce et agréable au quotidien.</span></p>
<p><span>Elles sont composées :</span></p>
<p> </p>
<ul>
<li><span>D’un côté en tissu éponge bambou tout doux, idéal pour nettoyer, démaquiller ou rafraîchir délicatement la peau.</span></li>
<li><span>D’un côté en coton imprimé avec de jolis motifs (ananas, fleurs, géométriques, etc.), pour une touche colorée et élégante dans la salle de bain.</span></li>
</ul>
<p> </p>
<p> </p>
<p><span>⭐ Idéales pour :</span></p>
<p> </p>
<ul>
<li><span>Le démaquillage avec ou sans produits</span></li>
<li><span>Le nettoyage du visage matin et soir</span></li>
<li><span>Les peaux sensibles, y compris celles des enfants</span></li>
<li><span>Remplacer les cotons jetables</span></li>
</ul>
<p> </p>
<p> </p>
<p>✨ Avantages :</p>
<p> </p>
<ul>
<li><span>Ultra douces et agréables sur la peau</span></li>
<li><span>Lavables et réutilisables</span></li>
<li><span>Économiques et zéro déchet</span></li>
<li><span>Taille pratique et facile à emporter</span></li>
</ul>
<p>📏 Format :<br><span></span></p>
<p> </p>
<p> </p>
<p>Environ 18x18cm <br><span></span></p>
<p>Lavage en filet en machine à 30 degrés pas de sèche linge.</p>
<p> </p>",JOLANANAS,Health & Beauty > Personal Care > Cosmetics > Cosmetic Tools > Makeup Tools,"","",true,H,Ananas 🍍,,,,,,,,,0.0,shopify,2,deny,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/24C41A86-D891-4C3E-B583-ED88EAD58791.jpg?v=1763372034,1,"",false,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/24C41A86-D891-4C3E-B583-ED88EAD58791.jpg?v=1763372034,kg,,,active
mini-serviettes-visage-en-eponge-bambou-et-coton,,,,,,,,,Forme géométrique blanche et noire,,,,,,,,,0.0,shopify,2,deny,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EDEFA12D-F5D6-451F-BAC4-C38AD2480141.jpg?v=1763372200,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/24C41A86-D891-4C3E-B583-ED88EAD58791.jpg?v=1763372034,kg,,,
mini-serviettes-visage-en-eponge-bambou-et-coton,,,,,,,,,Fleur bleu et blanche,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/24C41A86-D891-4C3E-B583-ED88EAD58791.jpg?v=1763372034,kg,,,
mini-serviettes-visage-en-eponge-bambou-et-coton,,,,,,,,,Verte et jaune avec motif,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/24C41A86-D891-4C3E-B583-ED88EAD58791.jpg?v=1763372034,kg,,,
mini-serviettes-visage-en-eponge-bambou-et-coton,,,,,,,,,Rose point doré,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/24C41A86-D891-4C3E-B583-ED88EAD58791.jpg?v=1763372034,kg,,,
chouchou-fait-main,Chouchou fait main,"<p><span>Un chouchou tout cousu à la main avec amour 💕</span></p>
<p><span>Il apporte une touche fun à toutes les coiffures.</span></p>
<p><span>Chaque modèle est unique, réalisé en petite quantité ✨</span></p>",JOLANANAS,Apparel & Accessories > Clothing Accessories > Hair Accessories,"","",true,C,Léopard doré,,,,,,,,,0.0,shopify,3,deny,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/46A240AD-C436-4210-8DDA-0E553E8C1EA0.jpg?v=1763370790,1,"",false,,,tous-ages-1,,,multicolore,,,,,,,,,feminin,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/46A240AD-C436-4210-8DDA-0E553E8C1EA0.jpg?v=1763370790,kg,,,active
chouchou-fait-main,,,,,,,,,Léopard classique,,,,,,,,,0.0,shopify,2,deny,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B7EB76EB-E5F2-41D7-AC1D-1A379C4F343D.jpg?v=1763370871,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B7EB76EB-E5F2-41D7-AC1D-1A379C4F343D.jpg?v=1763370871,kg,,,
chouchou-fait-main,,,,,,,,,Cœur rouge,,,,,,,,,0.0,shopify,2,deny,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E9B906EB-41A2-43E4-B86F-76A445C958D5.jpg?v=1763370902,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E9B906EB-41A2-43E4-B86F-76A445C958D5.jpg?v=1763370902,kg,,,
chouchou-fait-main,,,,,,,,,Blanc pailletée doré,,,,,,,,,0.0,shopify,2,deny,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D43B1B3F-0BE1-453F-87BE-BAFB30650AF9.jpg?v=1763371010,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D43B1B3F-0BE1-453F-87BE-BAFB30650AF9.jpg?v=1763371010,kg,,,
chouchou-fait-main,,,,,,,,,Stitch,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D0FA182F-A375-43BC-A836-FD809953A8EB.jpg?v=1763371052,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D0FA182F-A375-43BC-A836-FD809953A8EB.jpg?v=1763371052,kg,,,
chouchou-fait-main,,,,,,,,,Rose léopard doré,,,,,,,,,0.0,shopify,2,deny,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B88C1D7B-598C-4A99-9491-C972705DB4EB.jpg?v=1763371087,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B88C1D7B-598C-4A99-9491-C972705DB4EB.jpg?v=1763371087,kg,,,
chouchou-fait-main,,,,,,,,,Basket bleu noire,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DA5A0353-9A8B-47BD-A878-827ADF1376FB.jpg?v=1763371119,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DA5A0353-9A8B-47BD-A878-827ADF1376FB.jpg?v=1763371119,kg,,,
chouchou-fait-main,,,,,,,,,Visages linéaires noir et blanc,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D1FE2AC7-9716-4837-B524-3E0900246375.jpg?v=1763371148,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D1FE2AC7-9716-4837-B524-3E0900246375.jpg?v=1763371148,kg,,,
chouchou-fait-main,,,,,,,,,Fleur bleu,,,,,,,,,0.0,shopify,2,deny,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DF4BA28E-5567-460F-9FA5-5AD995831F19.jpg?v=1763371186,9,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DF4BA28E-5567-460F-9FA5-5AD995831F19.jpg?v=1763371186,kg,,,
🎄bracelet-de-noel-🎅,🎄Bracelet de Noël 🎅,"<p><span>Plongez dans la magie des fêtes avec ce délicat bracelet de Noël. Minimaliste et plein de douceur, il apporte une touche festive sans en faire trop : parfait comme petit cadeau, pour un calendrier de l’Avent, un échange de présents ou pour compléter une tenue de fin d’année.</span></p>
<p> </p>
<p><span>Ajustable grâce à ses nœuds coulissants, il convient à tous les poignets. Disponible en plusieurs couleurs, dont le rouge traditionnel de Noël, il se porte aussi bien seul qu’en accumulation.</span></p>
<p>✨ Détails :</p>
<ul>
<li><span>Bracelet en cordon </span></li>
<li><span>Taille universelle – ajustable</span></li>
<li><span>Idée cadeau parfaite pour les fêtes</span></li>
</ul>
<p> </p>
<p><span>Un petit bijou simple, symbolique et chaleureux pour célébrer Noël avec style… ou pour glisser un peu de magie au poignet de vos proches. 🎁❤️</span></p>
<p> </p>",JOLANANAS,Apparel & Accessories > Jewelry > Bracelets,Bracelet,"",false,N,Père Noël perle rouge doré,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,1,"",false,,,tous-ages-1,,corde,rouge; vert,,,,autre,bijouterie-dimitation,,,,unisexe-1,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,kg,,,draft
🎄bracelet-de-noel-🎅,,,,,,,,,Tasse chocolat perle verte,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,kg,,,
🎄bracelet-de-noel-🎅,,,,,,,,,Chat perle rouge noir blanche,,,,,,,,,0.0,shopify,0,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,kg,,,
🎄bracelet-de-noel-🎅,,,,,,,,,Sapin perle verte rouge,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,kg,,,
🎄bracelet-de-noel-🎅,,,,,,,,,Cloche 🔔 perle verte rouge,,,,,,,,,0.0,shopify,3,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,kg,,,
🎄bracelet-de-noel-🎅,,,,,,,,,Cerf 🦌 perle verte rouge,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,kg,,,
🎄bracelet-de-noel-🎅,,,,,,,,,⛄️ perle verte et rouge 3,,,,,,,,,0.0,shopify,3,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,kg,,,
🎄bracelet-de-noel-🎅,,,,,,,,,Couronne de Noël perle verte rouge,,,,,,,,,0.0,shopify,3,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,kg,,,
🎄bracelet-de-noel-🎅,,,,,,,,,🎅 père noël perle rouge verte,,,,,,,,,0.0,shopify,3,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C0D71EE-AA0C-496D-8230-D990D751081F.jpg?v=1763369315,kg,,,
bracelet-cordon-coeur-dore,Bracelet Cordon & Cœur Doré,"<p><span>Léger, délicat et plein de douceur, ce bracelet en cordon est orné d’un joli petit cœur doré qui apporte une touche élégante et intemporelle. Ajustable grâce à ses nœuds coulissants, il convient à tous les poignets et s’adapte aussi bien aux adultes qu’aux enfants.</span></p>
<p><span>Disponible en plusieurs couleurs pétillantes ou pastel, il est parfait à porter seul pour un look minimaliste, ou en accumulation pour un style tendance.</span></p>
<p><span>✨ Détails :</span></p>
<ul>
<li><span>Bracelet en cordon </span></li>
<li><span>Breloque cœur doré</span></li>
<li><span>Ajustable – taille universelle</span></li>
<li><span>Idéal pour offrir ou se faire plaisir</span></li>
</ul>
<p>Un petit bijou simple et mignon, à porter au quotidien.<br><span></span></p>
<p> </p>",JOLANANAS,Apparel & Accessories > Jewelry > Bracelets,"","",true,Y,Beige,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/298EAC09-8657-4B38-90D9-AC4AEAEE18E1.jpg?v=1763335070,1,"",false,,,adultes; enfants,,breloque,animal,,,,autre,bijouterie-dimitation,,,,unisexe-1,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/298EAC09-8657-4B38-90D9-AC4AEAEE18E1.jpg?v=1763335070,kg,,,active
bracelet-cordon-coeur-dore,,,,,,,,,Noir,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/34DDC64C-3275-46E8-8759-116CE65FAB38.jpg?v=1763335125,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/34DDC64C-3275-46E8-8759-116CE65FAB38.jpg?v=1763335125,kg,,,
bracelet-cordon-coeur-dore,,,,,,,,,Jaune,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/34DDC64C-3275-46E8-8759-116CE65FAB38.jpg?v=1763335125,kg,,,
bracelet-cordon-coeur-dore,,,,,,,,,Jaune clair,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/34DDC64C-3275-46E8-8759-116CE65FAB38.jpg?v=1763335125,kg,,,
bracelet-cordon-coeur-dore,,,,,,,,,Bleu clair,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/34DDC64C-3275-46E8-8759-116CE65FAB38.jpg?v=1763335125,kg,,,
bracelet-cordon-coeur-dore,,,,,,,,,Rouge,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/34DDC64C-3275-46E8-8759-116CE65FAB38.jpg?v=1763335125,kg,,,
bracelet-cordon-coeur-dore,,,,,,,,,Rose,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/34DDC64C-3275-46E8-8759-116CE65FAB38.jpg?v=1763335125,kg,,,
✨-bracelets-cordon-satine-coeur-argente-✨,✨ Bracelets cordon Satiné – Cœur Argenté ✨,"<p><span>Ajoutez une touche de douceur et de couleur à votre poignet avec les bracelets cordon satinés, ornés d’un délicat cœur argenté. Fins, légers et lumineux, ils s’adaptent à toutes les envies et à tous les styles.</span></p>
<p> </p>
<p><span>🌈 Large choix de couleurs – bleu , jaune, violet, vert, bordeaux, noir,marron, bleu clair…</span></p>
<p><span>💖 Cœur argenté </span></p>
<p><span>🔗 Bracelet réglable – s’adapte facilement à tous les poignets</span></p>
<p><span>✨ Style simple et chic – parfait seul ou en accumulation</span></p>
<p><span>🎁 Super idée cadeau </span></p>
<p> </p>
<p><span>Un bijou tout en finesse et en couleur, idéal pour illuminer le quotidien.</span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Bracelets,"","",true,H,Bleu,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF4E59E8-55BD-44D6-B175-8D8B753121A5.jpg?v=1763334482,1,"",false,,,tous-ages-1,,corde,vert; jaune; bleu; violet; noir,,,,plaque-argent-1; satine-1,bijouterie-dimitation,,,,unisexe-1,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF4E59E8-55BD-44D6-B175-8D8B753121A5.jpg?v=1763334482,kg,,,active
✨-bracelets-cordon-satine-coeur-argente-✨,,,,,,,,,Jaune,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF4E59E8-55BD-44D6-B175-8D8B753121A5.jpg?v=1763334482,kg,,,
✨-bracelets-cordon-satine-coeur-argente-✨,,,,,,,,,Violet,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF4E59E8-55BD-44D6-B175-8D8B753121A5.jpg?v=1763334482,kg,,,
✨-bracelets-cordon-satine-coeur-argente-✨,,,,,,,,,Vert,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF4E59E8-55BD-44D6-B175-8D8B753121A5.jpg?v=1763334482,kg,,,
✨-bracelets-cordon-satine-coeur-argente-✨,,,,,,,,,Bordeaux,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF4E59E8-55BD-44D6-B175-8D8B753121A5.jpg?v=1763334482,kg,,,
✨-bracelets-cordon-satine-coeur-argente-✨,,,,,,,,,Noir,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF4E59E8-55BD-44D6-B175-8D8B753121A5.jpg?v=1763334482,kg,,,
✨-bracelets-cordon-satine-coeur-argente-✨,,,,,,,,,Marron,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF4E59E8-55BD-44D6-B175-8D8B753121A5.jpg?v=1763334482,kg,,,
✨-bracelets-cordon-satine-coeur-argente-✨,,,,,,,,,Bleu clair,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF4E59E8-55BD-44D6-B175-8D8B753121A5.jpg?v=1763334482,kg,,,
❤️-bracelets-cordon-coeur-dore-ou-argente,❤️ Bracelets Cordon – Cœur doré ou argenté,"<p><span>Craquez pour ces bracelets cordon ornés d’un cœur de couleur argentée ou doré : un bijou discret, moderne et rempli de symbolique. Disponibles en plusieurs couleurs, ils s’adaptent aussi bien aux looks du quotidien qu’aux petites attentions à offrir.</span></p>
<p> </p>
<p><span>✨ Cœur doré ou argenté selon le modèle</span></p>
<p><span>🔗 Nœuds coulissants – bracelet réglable et confortable</span></p>
<p><span>🎨 Coloris variés – rouge, noir, blanc… pour tous les styles</span></p>
<p><span>🌟 Design minimaliste – parfait seul ou en accumulation</span></p>
<p><span>🎁 un cadeau qui fait toujours plaisir </span></p>
<p>Un bracelet fin, élégant et intemporel, qui accompagne chaque instant avec délicatesse.<br><span></span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Bracelets,"","",true,Y,Rouge cœur argenté,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F03AF00D-8B64-4AD7-A07A-E316BEBB0335.jpg?v=1763333699,1,"",false,,,adultes,,corde,rouge; noir; blanc; argent; or,,,,metal,bijouterie-dimitation,,,,unisexe-1,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F03AF00D-8B64-4AD7-A07A-E316BEBB0335.jpg?v=1763333699,kg,,,active
❤️-bracelets-cordon-coeur-dore-ou-argente,,,,,,,,,Noir cœur argenté,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F03AF00D-8B64-4AD7-A07A-E316BEBB0335.jpg?v=1763333699,kg,,,
❤️-bracelets-cordon-coeur-dore-ou-argente,,,,,,,,,Blanc cœur argenté,,,,,,,,,0.0,shopify,2,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F03AF00D-8B64-4AD7-A07A-E316BEBB0335.jpg?v=1763333699,kg,,,
❤️-bracelets-cordon-coeur-dore-ou-argente,,,,,,,,,Rouge cœur doré,,,,,,,,,0.0,shopify,5,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F03AF00D-8B64-4AD7-A07A-E316BEBB0335.jpg?v=1763333699,kg,,,
❤️-bracelets-cordon-coeur-dore-ou-argente,,,,,,,,,Noir cœur doré,,,,,,,,,0.0,shopify,4,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F03AF00D-8B64-4AD7-A07A-E316BEBB0335.jpg?v=1763333699,kg,,,
❤️-bracelets-cordon-coeur-dore-ou-argente,,,,,,,,,Blanc cœur doré,,,,,,,,,0.0,shopify,4,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F03AF00D-8B64-4AD7-A07A-E316BEBB0335.jpg?v=1763333699,kg,,,
bracelets-cordon-coeur-dore-minimaliste-✨,✨Bracelets Cordon – Cœur Doré Minimaliste ✨,"<p><span>Bracelets cordon ornés d’un joli cœur doré : un bijou fin, léger et rempli de douceur. Chaque couleur raconte une histoire et s’adapte à toutes les envies : pastel, vif, classique ou lumineux… choisissez celui qui vous correspond !</span></p>
<p> </p>
<p><span>💛 Cœur doré ajouré – symbole délicat d’amour et de positivité</span></p>
<p><span>🎨 Large choix de couleurs – rose, fuchsia, jaune, blanc, rouge, noir, bleu, beige…</span></p>
<p><span>🎀 Cordon fin et résistant – confortable et réglable pour s’adapter à tous les poignets</span></p>
<p><span>✨ Style minimaliste – parfait en accumulation ou porté seul</span></p>
<p><span>🎁 Idée cadeau idéale</span></p>
<p>Un bracelet simple, chic et intemporel, qui accompagne chaque moment de votre journée.<br><span></span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Bracelets,"","",true,C,Rose,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,1,"",false,,,adultes,,corde,rose; turquoise; noir; rouge; jaune; bleu,,,,,bijoux,,,,feminin,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,kg,,,active
bracelets-cordon-coeur-dore-minimaliste-✨,,,,,,,,,Fushia,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,kg,,,
bracelets-cordon-coeur-dore-minimaliste-✨,,,,,,,,,Turquoise,,,,,,,,,0.0,shopify,0,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,kg,,,
bracelets-cordon-coeur-dore-minimaliste-✨,,,,,,,,,Jaune,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,kg,,,
bracelets-cordon-coeur-dore-minimaliste-✨,,,,,,,,,Blanc,,,,,,,,,0.0,shopify,0,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,kg,,,
bracelets-cordon-coeur-dore-minimaliste-✨,,,,,,,,,Rouge,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,kg,,,
bracelets-cordon-coeur-dore-minimaliste-✨,,,,,,,,,Bleu clair,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,kg,,,
bracelets-cordon-coeur-dore-minimaliste-✨,,,,,,,,,Noir,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,kg,,,
bracelets-cordon-coeur-dore-minimaliste-✨,,,,,,,,,Bleu,,,,,,,,,0.0,shopify,1,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8A195FD6-141A-4162-998A-4E4AA4C548B0.jpg?v=1763332984,kg,,,
